bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,idade_imovel,foi_reformado,lat,long,zipcode,price
2.0,2.0,1510,6516,1.0,0,0,3,8,1510.0,0,1640,6009,10,0,47.7076,-122.013,98053,479950.0
4.0,2.25,1720,9753,1.0,0,0,4,7,1120.0,600,1510,9753,36,0,47.2922,-122.371,98023,264950.0
3.0,1.0,1430,15246,1.0,0,0,4,7,980.0,450,1960,13068,54,0,47.4075,-122.214,98031,235000.0
3.0,2.5,1480,4729,2.0,0,0,3,7,1480.0,0,2250,4729,11,0,47.6794,-122.034,98053,516500.0
2.0,1.75,1450,15798,2.0,1,4,3,7,1230.0,220,2030,13193,100,1,47.4497,-122.375,98166,655000.0
4.0,2.75,2280,15347,1.0,0,0,5,7,2280.0,0,2280,15347,54,0,47.5218,-122.164,98059,500000.0
5.5,2.75,2940,7350,1.0,0,0,3,8,1780.0,1160,2120,8236,36,0,47.3103,-122.339,98023,315000.0
2.0,1.0,1000,10200,1.0,0,0,3,6,1000.0,0,1150,13702,53,0,47.5687,-121.899,98024,213000.0
3.0,1.5,2480,5280,1.5,0,0,5,7,1620.0,860,2090,4800,67,0,47.5575,-122.303,98108,475000.0
5.0,4.0,3760,28040,2.0,0,0,3,10,3760.0,0,3430,35096,31,0,47.6489,-122.183,98033,1025000.0
3.0,2.0,2220,94300,1.0,0,0,5,7,1640.0,580,2070,80100,39,0,47.3459,-121.95,98010,416000.0
4.0,1.0,1970,4740,1.5,0,0,3,7,1670.0,300,1510,4740,111,1,47.6136,-122.303,98122,410000.0
3.0,3.5,3830,221284,2.0,0,0,3,10,3530.0,300,2920,148539,21,0,47.7641,-122.023,98077,800000.0
5.5,2.5,4410,14034,1.0,0,2,4,9,2350.0,2060,2600,13988,49,0,47.3376,-122.324,98003,472000.0
3.0,1.75,1430,8505,1.0,0,0,4,7,1430.0,0,1190,8640,46,0,47.3173,-122.319,98003,225000.0
2.0,1.0,830,6000,1.0,0,0,3,6,830.0,0,830,4960,74,0,47.5308,-122.376,98126,210000.0
2.0,1.0,1430,5000,1.5,0,0,2,7,1430.0,0,1450,3750,90,0,47.6727,-122.299,98115,455000.0
3.0,1.0,1300,8316,1.0,0,0,4,6,1300.0,0,1260,8316,61,0,47.3221,-122.216,98002,225000.0
2.0,1.0,1030,3060,1.0,0,2,4,7,790.0,240,1390,3060,96,0,47.6779,-122.353,98103,480000.0
3.0,2.5,2740,11872,2.0,0,0,3,9,2740.0,0,2570,10377,25,0,47.3076,-122.395,98023,363000.0
4.0,2.5,3650,8354,1.0,1,4,3,9,1830.0,1820,3120,18841,14,0,47.6338,-122.072,98074,2400000.0
2.0,1.5,720,5120,1.0,0,0,3,6,720.0,0,1150,2566,61,0,47.5218,-122.357,98106,181000.0
4.0,2.0,2010,7312,1.0,0,0,4,7,2010.0,0,2010,7650,39,0,47.2785,-122.213,98002,250000.0
3.0,1.75,1560,3000,1.0,0,0,4,6,770.0,790,1390,3000,97,0,47.6846,-122.345,98103,481000.0
3.0,2.0,1810,7209,1.0,0,0,4,7,1240.0,570,1750,7209,36,0,47.3656,-122.278,98032,260000.0
4.0,2.5,3360,7685,2.0,0,0,3,9,3360.0,0,3060,6567,13,0,47.4369,-122.111,98058,455000.0
3.0,2.25,1510,36224,2.0,0,0,3,8,1510.0,0,1730,36224,24,0,47.4616,-121.711,98045,415000.0
3.0,1.0,1400,3538,1.0,0,0,3,7,800.0,600,1620,6331,62,0,47.5405,-122.27,98118,349500.0
3.0,2.5,1730,7442,2.0,0,0,3,7,1730.0,0,1630,6458,27,0,47.3507,-122.178,98030,245000.0
2.0,2.0,1420,9191,1.5,0,2,5,7,1420.0,0,1420,6816,86,0,47.6979,-122.32,98115,592500.0
4.0,1.75,2360,7620,1.0,0,0,4,7,1180.0,1180,1910,7620,59,0,47.5278,-122.345,98106,385000.0
3.0,1.75,1580,11455,1.0,0,0,4,7,1200.0,380,1550,10650,41,0,47.4756,-122.147,98059,315000.0
3.0,1.0,1230,10170,1.0,0,0,3,7,1230.0,0,1380,10098,35,0,47.4437,-121.772,98045,255000.0
4.0,2.5,2460,4425,2.0,0,0,3,8,2460.0,0,2990,5659,8,0,47.7048,-122.109,98052,693000.0
3.0,1.0,1660,4400,1.5,0,0,3,8,1460.0,200,1660,4400,103,0,47.6362,-122.302,98112,780000.0
3.0,1.75,1270,8470,1.0,0,0,4,7,1270.0,0,1600,8470,54,0,47.4207,-122.29,98198,237000.0
3.0,2.25,2100,40510,2.0,0,0,3,10,1320.0,780,2380,33450,35,0,47.6154,-122.047,98074,525000.0
2.0,1.0,770,5040,1.0,0,0,3,5,770.0,0,1330,2580,85,0,47.5964,-122.299,98144,425000.0
1.5,0.75,760,10079,1.0,1,4,5,5,760.0,0,1230,14267,78,0,47.4683,-122.438,98070,369900.0
4.0,2.5,1700,7280,2.0,0,0,4,7,1700.0,0,1950,7475,26,0,47.4045,-122.171,98031,290000.0
3.0,1.0,1120,10701,1.0,0,0,3,7,1120.0,0,1130,6350,60,0,47.5544,-122.358,98106,285000.0
2.0,1.0,1070,4500,1.0,0,0,3,7,1070.0,0,1320,4465,77,0,47.6802,-122.29,98115,415000.0
3.0,2.5,2070,9900,1.0,0,0,3,8,1420.0,650,2070,8250,36,0,47.2988,-122.371,98023,272500.0
4.0,3.25,5050,20100,1.5,0,2,3,11,4750.0,300,3890,20060,33,1,47.6312,-122.223,98004,2900000.0
4.0,4.75,5310,57346,2.0,0,0,4,11,5310.0,0,4180,47443,25,0,47.7285,-122.042,98077,1365000.0
2.0,1.0,1040,7538,1.0,0,0,4,7,1040.0,0,1440,7530,76,0,47.7107,-122.352,98133,436000.0
3.0,1.0,1700,11390,1.0,0,0,4,7,1700.0,0,1350,8164,47,0,47.3271,-122.323,98003,210000.0
3.0,1.0,1300,5898,1.0,0,0,3,7,1300.0,0,1320,7619,53,0,47.5053,-122.255,98178,236000.0
3.0,1.75,1080,1306,1.0,0,0,3,7,580.0,500,1440,2225,60,1,47.6601,-122.4,98199,331000.0
3.0,2.5,2653,4510,2.0,0,0,3,8,2653.0,0,2653,4927,9,0,47.4145,-122.166,98031,365000.0
3.0,2.0,2290,16258,1.0,0,0,5,8,2290.0,0,1660,10530,55,0,47.4672,-122.165,98058,450000.0
4.0,2.75,3820,26300,2.0,0,0,3,9,2850.0,970,1860,12136,0,0,47.7618,-122.261,98028,770000.0
4.0,2.5,2210,49375,1.0,0,0,3,8,2210.0,0,2670,49385,18,0,47.3828,-122.071,98038,455000.0
3.0,1.75,2390,6000,1.0,0,0,3,6,1240.0,1150,2020,6000,107,0,47.5362,-122.268,98118,405000.0
4.0,1.75,2600,11325,1.0,0,0,4,7,1610.0,990,1720,11088,45,0,47.3954,-122.206,98031,304900.0
2.0,1.0,860,5265,1.0,0,0,3,6,860.0,0,1650,8775,84,0,47.5048,-122.272,98178,170000.0
5.0,3.0,3830,8480,2.0,0,1,5,9,2630.0,1200,3050,7556,110,1,47.6166,-122.287,98122,2050000.0
4.0,2.5,3500,7048,2.0,0,0,3,9,3500.0,0,3920,7864,9,0,47.6811,-122.025,98053,780000.0
3.0,3.0,2420,13959,1.0,0,0,4,8,1740.0,680,2570,13300,27,0,47.7486,-122.23,98028,330000.0
4.0,2.5,2720,8666,2.0,0,0,3,9,2720.0,0,2410,8100,22,0,47.3846,-122.169,98030,370000.0
5.0,2.25,2500,13500,1.0,0,0,3,7,1850.0,650,2300,9750,35,0,47.7564,-122.144,98072,467000.0
3.0,1.75,1670,6720,1.0,0,0,3,7,1140.0,530,1670,7320,35,0,47.7198,-122.193,98034,405000.0
5.0,2.25,2900,10300,1.0,0,0,3,8,1450.0,1450,2310,10300,29,0,47.5461,-122.151,98006,675000.0
2.0,1.0,1640,14100,1.0,0,0,4,7,1140.0,500,1520,13527,60,0,47.5712,-122.143,98006,500000.0
4.0,2.5,1890,15770,2.0,0,0,4,7,1890.0,0,2410,15256,46,0,47.4281,-122.343,98166,389999.0
4.0,1.75,2950,9025,1.0,0,2,4,8,1780.0,1170,2120,9600,40,0,47.7128,-122.223,98034,630000.0
4.0,2.5,2160,9528,2.0,0,0,3,9,2160.0,0,2280,9937,22,0,47.3341,-122.255,98001,360000.0
4.0,3.0,3280,11060,2.0,0,0,3,8,2270.0,1010,2320,11004,28,0,47.5399,-122.181,98056,580000.0
3.0,2.0,1970,4166,2.0,0,3,5,8,1270.0,700,2390,4166,85,0,47.5717,-122.375,98126,550000.0
4.0,2.5,3360,22111,2.0,0,0,3,10,3360.0,0,3150,11374,20,0,47.5951,-122.017,98075,879000.0
3.0,2.0,1320,8959,1.0,0,0,3,7,1320.0,0,1740,7316,21,0,47.3536,-122.144,98042,265000.0
3.0,2.5,2650,7286,2.0,0,0,3,8,2650.0,0,2400,7220,25,0,47.5084,-122.154,98059,446500.0
3.0,1.5,2030,8880,1.0,0,0,3,7,1330.0,700,2140,5592,51,0,47.5586,-122.311,98108,404000.0
3.0,1.75,1590,11914,1.0,0,2,3,7,1090.0,500,1630,9052,57,0,47.4427,-122.274,98188,267500.0
4.0,5.0,4550,18641,1.0,1,4,3,10,2600.0,1950,4550,19508,12,0,47.6053,-122.077,98074,3075000.0
3.0,2.5,2440,7632,2.0,0,0,3,8,2440.0,0,2510,7903,16,0,47.3494,-122.301,98003,335000.0
3.0,2.5,1940,9000,1.0,0,0,4,7,970.0,970,2190,7310,66,0,47.6933,-122.393,98117,576000.0
3.0,2.5,2040,3810,2.0,0,0,3,8,2040.0,0,2370,4590,9,0,47.3537,-122.0,98038,208633.0
3.0,2.25,2200,8750,1.0,0,0,4,7,1120.0,1080,1460,10139,51,0,47.476,-122.337,98166,315000.0
3.0,1.75,1920,3300,1.0,0,0,4,8,960.0,960,1740,4000,102,0,47.6239,-122.298,98112,725000.0
4.0,2.75,1800,7750,1.0,0,0,4,8,1400.0,400,1800,8275,50,0,47.7776,-122.384,98177,550000.0
4.0,2.25,2180,7297,2.0,0,0,3,8,2180.0,0,2250,9781,30,0,47.6459,-122.058,98074,610750.0
2.0,1.0,1010,5000,1.5,0,0,4,6,1010.0,0,1460,5000,107,0,47.6692,-122.297,98105,550700.0
4.0,2.75,3320,10574,2.0,0,0,5,8,2220.0,1100,2720,8330,55,0,47.5376,-122.18,98056,665000.0
4.0,2.5,2370,4000,1.5,0,2,5,8,1980.0,390,2440,5750,87,0,47.601,-122.294,98144,834000.0
5.0,1.75,1660,78408,1.5,0,0,3,6,1660.0,0,1660,78408,99,0,47.529,-121.837,98065,201000.0
5.0,2.5,3650,9050,2.0,0,4,5,10,3370.0,280,2880,5400,93,0,47.6345,-122.367,98119,2384000.0
4.0,3.25,4290,12103,1.0,0,3,3,11,2690.0,1600,3860,11244,17,0,47.5503,-122.102,98006,1384000.0
4.0,3.25,4290,12103,1.0,0,3,3,11,2690.0,1600,3860,11244,17,0,47.5503,-122.102,98006,1400000.0
4.0,2.25,1950,7700,1.0,0,0,3,8,1350.0,600,2150,7350,35,0,47.4441,-122.125,98058,305000.0
3.0,2.0,2590,14052,1.0,0,0,5,8,1720.0,870,1570,8162,67,0,47.7357,-122.333,98133,487000.0
3.0,2.5,1930,64904,1.0,0,0,4,8,1930.0,0,2350,57500,27,0,47.346,-122.157,98042,390000.0
2.0,1.0,1470,3864,1.0,0,0,4,7,1170.0,300,1570,3864,98,0,47.6638,-122.345,98103,548000.0
4.0,1.0,800,8775,1.0,0,0,3,6,800.0,0,1310,8775,71,0,47.48,-122.336,98166,268750.0
5.0,2.75,3150,7119,2.0,0,0,3,9,3150.0,0,1560,8384,1,0,47.6759,-122.151,98052,819900.0
3.0,2.25,2030,16200,2.0,0,0,3,8,2030.0,0,2660,17958,30,0,47.5162,-122.057,98027,520000.0
3.0,2.0,1450,11204,1.0,0,0,3,7,1450.0,0,1520,9518,11,0,47.2639,-122.252,98001,230000.0
3.0,1.75,1510,10248,1.0,0,0,3,7,1510.0,0,1510,9753,46,0,47.2929,-122.371,98023,240000.0
2.0,1.0,1240,12092,1.0,0,0,3,6,960.0,280,1820,7460,92,1,47.4957,-122.352,98146,232000.0
2.0,1.0,1240,12092,1.0,0,0,3,6,960.0,280,1820,7460,93,1,47.4957,-122.352,98146,240500.0
3.0,2.5,3030,45004,2.0,0,0,3,9,3030.0,0,3080,35781,27,0,47.7721,-122.093,98077,274975.0
4.0,2.0,2050,4400,1.5,0,0,4,9,2050.0,0,2320,5500,92,0,47.644,-122.319,98102,740000.0
3.0,1.0,1000,7636,1.0,0,0,2,7,1000.0,0,1150,7600,63,0,47.472,-122.344,98166,186375.0
3.0,2.25,2370,10289,1.0,0,0,4,9,1590.0,780,2500,10004,37,0,47.592,-122.166,98005,790000.0
4.0,3.5,2800,6750,2.0,0,0,3,9,1890.0,910,2370,6120,63,1,47.669,-122.275,98105,880000.0
5.5,1.75,2240,11180,2.0,0,0,4,7,2240.0,0,1590,7955,60,0,47.42,-122.323,98198,279000.0
3.0,2.0,1810,10530,1.0,0,2,3,8,1810.0,0,1910,10450,23,0,47.1913,-122.012,98022,295000.0
2.0,1.0,1070,5000,1.0,0,0,3,7,1070.0,0,1710,5000,91,0,47.6666,-122.331,98103,640000.0
4.0,2.0,2490,9525,2.0,0,0,5,9,2490.0,0,2770,9525,46,0,47.5639,-122.217,98040,940000.0
4.0,2.5,1960,5238,2.0,0,0,3,7,1960.0,0,1800,5894,11,0,47.3483,-122.052,98038,260000.0
3.0,2.75,2930,5569,1.0,0,0,3,9,1860.0,1070,2580,11045,10,0,47.7648,-122.164,98072,559900.0
4.0,2.0,1510,3500,1.5,0,0,5,7,1510.0,0,1820,3750,103,0,47.6794,-122.357,98103,791500.0
3.0,1.75,1420,8250,1.0,0,0,3,7,1420.0,0,1740,8000,60,0,47.7535,-122.354,98133,265000.0
3.0,1.75,1740,11547,1.0,0,0,3,7,1740.0,0,880,78408,61,0,47.4945,-122.22,98178,245000.0
4.0,1.75,2560,43995,2.0,0,0,4,7,2560.0,0,2560,14764,53,0,47.6945,-122.093,98052,485000.0
4.0,3.5,3040,8414,2.0,0,0,3,9,2420.0,620,3470,8066,4,0,47.5222,-122.157,98059,684000.0
3.0,1.75,2500,6840,1.0,0,0,3,8,1300.0,1200,1580,8691,57,0,47.7222,-122.32,98125,425000.0
4.0,1.75,1275,20000,1.0,0,0,4,6,1275.0,0,1660,20000,23,0,47.3796,-122.49,98070,309600.0
4.0,2.5,2580,5823,2.0,0,0,3,8,2580.0,0,2380,5823,12,0,47.5374,-121.875,98065,552250.0
4.0,1.0,1000,7134,1.0,0,0,3,6,1000.0,0,1020,7138,71,0,47.4897,-122.24,98178,165000.0
4.0,1.0,1000,7134,1.0,0,0,3,6,1000.0,0,1020,7138,71,0,47.4897,-122.24,98178,239900.0
2.0,1.0,1070,32633,1.0,0,0,4,6,1070.0,0,1360,32156,84,0,47.4716,-122.078,98059,320000.0
3.0,2.0,1390,13464,1.0,0,0,4,7,1390.0,0,1720,12080,27,0,47.3581,-122.173,98030,206600.0
4.0,1.75,2500,7690,1.0,0,0,3,7,1250.0,1250,2040,8646,42,0,47.7713,-122.307,98155,387000.0
1.5,0.75,560,12120,1.0,0,0,3,4,560.0,0,1300,19207,47,0,47.675,-121.854,98014,299000.0
4.0,2.75,2270,10460,2.0,0,0,3,9,2270.0,0,2610,10180,49,0,47.5603,-122.222,98040,855000.0
3.0,1.0,1900,14400,1.0,0,0,4,7,1300.0,600,1940,14400,61,0,47.4147,-122.337,98166,315000.0
2.0,1.0,990,3120,1.0,0,2,5,7,790.0,200,1930,3120,107,0,47.68,-122.353,98103,437500.0
4.0,1.5,1550,19800,1.0,0,0,4,7,1050.0,500,1640,22654,46,0,47.3117,-122.27,98001,252000.0
4.0,1.75,2200,7475,1.0,0,0,5,7,1100.0,1100,1600,5766,59,0,47.543,-122.28,98118,375000.0
4.0,2.5,1910,4862,2.0,0,0,3,7,1910.0,0,2010,5091,9,0,47.3607,-122.034,98038,300000.0
4.0,1.0,1750,9600,1.5,0,0,4,7,1750.0,0,1750,10530,60,0,47.5759,-122.137,98006,420000.0
3.0,1.0,1330,77972,1.0,0,0,3,7,1330.0,0,1340,17689,86,1,47.6891,-122.159,98033,900000.0
3.0,2.5,2440,5750,2.0,0,2,3,9,1980.0,460,1520,5750,14,0,47.565,-122.381,98116,679900.0
3.0,2.5,1640,29970,2.0,0,0,3,7,1640.0,0,1580,28399,22,0,47.6359,-121.974,98053,463000.0
5.0,2.5,2760,11340,2.0,0,0,4,9,2760.0,0,2470,11340,36,0,47.4769,-122.141,98059,380000.0
4.0,2.5,1820,7912,2.0,0,0,3,7,1820.0,0,1820,8168,20,0,47.3845,-122.029,98038,329500.0
3.0,2.5,2110,5608,1.0,0,0,3,8,1340.0,770,2040,9363,1,0,47.6743,-122.184,98033,604950.0
5.0,2.5,3040,9570,1.0,0,2,4,8,1640.0,1400,2920,8800,48,0,47.5651,-122.164,98006,795000.0
3.0,2.0,1840,40438,2.0,0,0,3,7,1840.0,0,1380,44049,21,0,47.4853,-121.709,98045,465000.0
4.0,2.5,2990,10400,2.0,0,0,3,9,2990.0,0,2140,17449,13,0,47.4508,-122.359,98166,673000.0
4.0,2.5,3520,15420,2.0,0,0,3,10,3520.0,0,3400,21455,23,0,47.6375,-122.016,98074,810000.0
4.0,2.75,2440,69415,1.0,0,0,4,8,1910.0,530,2770,24361,26,0,47.5944,-122.042,98075,785000.0
4.0,3.0,2090,7500,1.0,0,0,3,7,1370.0,720,1810,7650,28,0,47.4888,-122.182,98056,338000.0
3.0,2.25,1430,7222,2.0,0,0,3,7,1430.0,0,1430,7220,21,0,47.5112,-122.19,98056,280000.0
4.0,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1810,6929,60,0,47.7711,-122.341,98133,315000.0
4.0,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1810,6929,61,0,47.7711,-122.341,98133,530000.0
5.0,3.0,3450,9914,2.0,0,0,3,9,3450.0,0,2860,9721,10,0,47.2813,-122.345,98023,380000.0
3.0,2.25,1450,7562,2.0,0,0,3,7,1450.0,0,1650,7625,20,0,47.5038,-122.189,98056,297000.0
4.0,2.5,3230,7331,2.0,0,0,3,10,3230.0,0,3480,7447,10,0,47.5823,-121.97,98075,730000.0
3.0,1.75,1640,13500,1.0,0,0,3,7,1110.0,530,1770,12600,74,0,47.7164,-122.304,98125,450000.0
3.0,3.0,1590,7750,1.0,0,0,3,7,1060.0,530,1680,7500,17,0,47.3624,-122.045,98038,275000.0
4.0,2.0,2020,2849,2.0,0,0,3,7,2020.0,0,1910,3120,55,0,47.6831,-122.329,98115,595000.0
3.0,1.5,1300,3348,1.5,0,0,3,7,1300.0,0,1590,2577,111,1,47.592,-122.307,98144,435000.0
2.0,1.5,1380,209959,1.0,0,0,1,6,1380.0,0,3130,19868,60,0,47.7461,-122.195,98011,270000.0
3.0,3.0,4040,14338,2.0,0,0,3,10,3030.0,1010,3360,14142,28,0,47.7268,-122.06,98077,950000.0
4.0,2.25,2130,5337,2.0,0,0,3,7,2130.0,0,2300,6930,14,0,47.7237,-121.959,98019,389000.0
4.0,2.25,2550,7800,1.0,0,0,3,8,1580.0,970,2420,8050,47,0,47.6283,-122.095,98052,560000.0
5.0,3.5,4800,14984,2.0,0,2,3,11,3480.0,1320,4050,19009,16,0,47.5543,-122.148,98006,1350000.0
4.0,2.25,2510,11585,2.0,0,0,4,8,2510.0,0,2450,9691,45,0,47.5483,-122.226,98040,799000.0
3.0,2.0,1410,9600,1.0,0,0,4,7,1410.0,0,1410,9600,31,0,47.7591,-122.146,98072,365500.0
3.0,2.0,1650,7352,1.0,0,0,3,7,1160.0,490,1710,7350,35,0,47.4612,-122.169,98058,252350.0
4.0,2.5,2120,13780,2.0,0,0,3,8,2120.0,0,1880,12000,21,0,47.4987,-122.365,98146,403950.0
4.0,1.5,2040,10726,1.0,0,0,3,7,1380.0,660,1610,10020,60,0,47.772,-122.358,98177,385000.0
4.0,1.0,1550,7620,1.5,0,0,3,7,1550.0,0,1450,7620,57,0,47.5287,-122.35,98106,345000.0
3.0,2.75,1980,3128,2.0,0,0,4,9,1980.0,0,1950,2856,35,0,47.6109,-122.114,98008,490000.0
3.0,2.5,1600,26977,2.0,0,0,3,8,1600.0,0,1790,27743,9,0,47.7736,-121.901,98019,330000.0
4.0,2.75,3300,12090,2.0,0,0,3,8,3300.0,0,3180,12239,61,0,47.6294,-122.218,98004,927000.0
4.0,2.5,3840,16619,2.0,0,1,4,10,3840.0,0,3600,16553,31,0,47.5634,-122.213,98040,1118000.0
2.0,1.0,1220,10000,1.0,0,0,5,7,1220.0,0,2000,9600,65,0,47.7405,-122.241,98028,330000.0
5.0,2.25,2720,8800,1.0,0,0,4,7,1500.0,1220,2110,8800,57,0,47.5976,-122.118,98008,530000.0
4.0,2.0,1940,25600,1.0,0,0,1,8,1940.0,0,2000,10071,52,0,47.5722,-122.129,98006,365000.0
3.0,2.5,2160,3000,1.5,0,0,3,7,1260.0,900,1060,3500,105,1,47.5644,-122.289,98118,378750.0
4.0,1.75,1530,8750,1.5,0,0,4,7,1530.0,0,1390,8750,46,0,47.4556,-122.157,98058,269900.0
3.0,3.5,1710,2096,2.0,0,0,3,8,1290.0,420,1630,1543,7,0,47.6055,-122.305,98122,557000.0
4.0,1.75,3730,16980,1.0,0,0,4,7,2150.0,1580,1880,16963,40,0,47.1775,-122.022,98022,360000.0
2.0,1.0,940,5000,1.0,0,0,4,7,940.0,0,1560,4500,78,0,47.6879,-122.385,98117,352000.0
3.0,2.5,1750,22357,2.0,0,0,3,8,1750.0,0,2430,22357,21,0,47.4807,-121.779,98045,437000.0
4.0,2.5,1820,6753,2.0,0,0,3,7,1820.0,0,1820,7107,20,0,47.3845,-122.032,98038,322500.0
3.0,3.25,1510,2000,2.0,0,0,3,9,1330.0,180,1510,1352,13,0,47.5815,-122.402,98116,650000.0
3.0,2.0,1290,1213,3.0,0,0,3,8,1290.0,0,1290,3235,13,0,47.6609,-122.344,98103,450000.0
3.0,2.0,1570,5250,1.0,0,0,3,7,1570.0,0,1570,5250,17,0,47.3163,-122.188,98092,278500.0
4.0,2.5,1930,6957,2.0,0,0,3,8,1930.0,0,2090,6996,20,0,47.4309,-122.191,98055,364950.0
4.0,3.5,2840,40139,1.0,0,4,4,10,2840.0,0,3180,36852,28,0,47.401,-122.026,98038,840000.0
3.0,2.5,1550,8134,2.0,0,0,3,7,1550.0,0,1550,8134,24,0,47.404,-122.191,98031,268000.0
2.0,1.0,833,143947,1.0,0,0,3,5,833.0,0,1380,143947,8,0,47.3889,-122.482,98070,517534.0
3.0,2.5,2990,32239,2.0,0,0,4,8,2990.0,0,2990,36497,36,0,47.7718,-122.095,98077,632925.0
3.0,2.5,2000,7251,2.0,0,0,3,9,2000.0,0,2450,8118,19,0,47.7067,-122.2,98034,577500.0
4.0,1.5,2390,7480,1.5,0,2,3,7,2390.0,0,2850,6867,95,0,47.504,-122.227,98178,339000.0
3.0,1.75,2910,37461,1.0,0,0,4,7,1530.0,1380,2520,18295,47,0,47.7015,-122.164,98052,570000.0
4.0,1.75,2085,174240,1.0,0,0,3,7,1610.0,475,2690,174240,50,0,47.5753,-121.95,98024,563500.0
4.0,2.25,2200,9351,1.0,0,0,5,7,1290.0,910,1910,8660,53,0,47.7448,-122.333,98133,423000.0
3.0,2.25,1860,5028,2.0,0,0,3,8,1860.0,0,2320,5465,2,0,47.7318,-121.982,98019,355000.0
5.0,4.25,6070,171626,2.0,0,0,3,12,6070.0,0,4680,211267,15,0,47.5954,-121.95,98024,1550000.0
2.0,1.0,950,3960,1.0,0,0,3,7,950.0,0,1320,4050,73,0,47.6885,-122.337,98103,482000.0
3.0,1.75,1600,9135,1.0,0,0,5,7,1600.0,0,1580,9800,59,0,47.5724,-122.179,98006,625000.0
3.0,2.5,2250,11632,2.0,0,0,3,8,2250.0,0,2360,11632,26,0,47.5272,-122.169,98056,538000.0
3.0,2.5,2280,10255,2.0,0,0,4,8,2280.0,0,2310,10094,30,0,47.4334,-122.161,98058,380000.0
2.0,1.0,940,5120,1.0,0,0,3,7,940.0,0,1300,5120,105,0,47.6073,-122.308,98122,375000.0
3.0,2.5,1530,8500,1.0,0,0,5,7,1030.0,500,1850,8140,19,0,47.3592,-122.046,98038,245000.0
5.0,1.75,2190,27260,1.0,0,0,4,7,2190.0,0,1620,39480,67,1,47.4546,-122.337,98166,310000.0
3.0,2.0,2350,15021,1.0,0,0,4,8,1770.0,580,3530,15715,39,0,47.6408,-122.219,98004,1300000.0
4.0,2.0,1440,7680,1.0,0,0,3,7,1200.0,240,1460,9660,43,0,47.7245,-122.2,98034,397000.0
3.0,2.5,2200,4052,2.0,0,0,3,8,2200.0,0,2310,5082,10,0,47.4362,-122.178,98058,365000.0
4.0,3.0,2290,8250,2.0,0,0,3,9,2290.0,0,2290,8250,24,0,47.3739,-122.156,98042,328500.0
4.0,3.0,4040,19700,2.0,0,0,3,11,4040.0,0,3930,21887,27,0,47.7205,-122.127,98052,988000.0
4.0,2.5,2610,3277,1.5,0,0,5,8,1920.0,690,1810,3277,92,0,47.6636,-122.33,98103,1000000.0
3.0,2.5,1490,2138,2.0,0,0,3,7,1490.0,0,1490,2094,9,0,47.4324,-122.197,98055,237000.0
4.0,2.5,2450,5280,2.0,0,0,3,8,2450.0,0,2300,4674,11,0,47.7734,-122.224,98011,525000.0
4.0,2.5,1710,9627,1.0,0,0,3,9,1440.0,270,2140,9131,38,1,47.559,-122.164,98006,749000.0
5.0,2.5,4870,11800,2.0,0,0,3,10,3470.0,1400,3180,11398,31,0,47.633,-122.041,98074,722500.0
3.0,2.5,3130,8750,2.0,0,0,3,10,3130.0,0,2860,9003,24,0,47.6954,-122.103,98052,843000.0
2.0,2.0,1270,1372,3.0,0,0,3,8,1270.0,0,1610,3090,14,0,47.6776,-122.318,98115,438000.0
3.0,1.75,2120,10875,1.0,0,2,3,8,1540.0,580,2460,11760,37,0,47.504,-122.382,98146,578000.0
3.0,1.5,1670,8230,1.0,0,0,5,7,1670.0,0,2077,4910,60,0,47.2613,-122.255,98001,227950.0
3.0,2.25,2070,11576,2.0,0,0,3,7,2070.0,0,1890,7519,40,0,47.3417,-122.271,98001,196000.0
2.0,1.0,1420,5332,1.0,0,0,3,8,1070.0,350,2400,5406,61,0,47.6694,-122.275,98105,641000.0
3.0,1.5,1250,219978,1.0,0,0,4,6,1250.0,0,1930,210394,35,0,47.4056,-121.955,98038,350000.0
3.0,1.0,940,7980,1.0,0,0,4,7,940.0,0,1150,8050,54,0,47.3838,-122.289,98032,205000.0
3.0,1.75,1920,9102,1.0,0,0,3,7,1920.0,0,1920,9760,46,0,47.7487,-122.082,98072,400000.0
3.0,2.5,3545,9816,1.0,0,0,3,10,2610.0,935,3630,7704,9,0,47.5534,-122.078,98027,1030000.0
3.0,2.0,1260,5460,1.0,0,0,3,7,1260.0,0,1510,5460,43,0,47.7355,-122.18,98034,505000.0
5.0,2.5,2340,7200,1.0,0,0,3,7,1300.0,1040,1930,7221,39,0,47.7206,-122.211,98034,475000.0
3.0,2.25,2590,9263,1.0,0,0,5,8,1440.0,1150,2580,9450,37,0,47.7691,-122.262,98028,520000.0
3.0,4.5,3970,24920,2.0,0,2,3,10,3260.0,710,2610,13838,38,1,47.7183,-122.258,98034,1450000.0
3.0,1.75,1220,9732,1.0,0,0,3,7,1220.0,0,1630,10007,49,0,47.7736,-122.214,98011,333500.0
3.0,1.0,1400,10403,1.0,0,0,4,6,1400.0,0,1230,10209,39,0,47.362,-122.029,98038,232000.0
3.0,2.75,2360,16117,1.0,0,0,4,8,1710.0,650,2120,16117,32,0,47.5698,-122.121,98006,691100.0
